ID_1;Q16;genere;age_bin;QH_bin;q2_bin;q3_bin;q9_bin;q8_1;q8_2;q8_3;q8_5;q8_7;q8_8;q8_9;q8_10;QE_bin;q14_5;q14_6;q14_3;q14_4;q7_5;q7_7;q7_10;Level3_CS
3296;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;13
3299;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3313;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3318;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3338;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3349;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3350;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;13
3355;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;13
3373;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;13
3379;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3403;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3418;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;13
3419;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;13
3421;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3424;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13
3425;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;13
3436;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;13
3440;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3444;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3445;0;1;1;0;1;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;13
3449;0;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;13
3453;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3455;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;1;1;1;13
3457;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3461;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;13
3464;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3465;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3470;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;13
3481;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3486;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3488;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3494;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;13
3498;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;13
3504;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;13
3508;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3511;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;13
3514;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;13
3516;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3522;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3525;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;13
3526;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3527;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3530;1;0;0;0;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;13
3532;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;13
3540;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3541;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3545;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;13
3552;1;0;0;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;13
3561;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;13
3562;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3566;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
507;1;1;1;1;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;0;1;1;1;13
509;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
513;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
525;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;13
535;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
554;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
565;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
578;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;13
3159;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;13
3162;1;0;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;13
3169;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;13
3170;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3172;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3176;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;13
3179;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3183;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3190;1;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;0;13
3196;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;13
3201;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3202;1;1;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;1;1;1;0;0;0;13
3204;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3208;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3209;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;13
3212;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3214;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3219;1;0;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;13
3220;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;13
3222;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;13
3227;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;13
3232;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;13
3236;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3239;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;13
3242;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;13
3244;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3245;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;13
3251;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;13
3252;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3253;1;1;1;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;13
3258;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3259;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3265;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;13
3282;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3283;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3284;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;13
3298;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3303;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3330;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;13
3331;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3335;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;13
3342;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3345;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3347;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;13
3354;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3363;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;13
3364;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;13
3369;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3372;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3377;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;13
3381;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3383;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3385;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3387;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;13
3388;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3397;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3398;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;13
3405;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3407;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;13
3490;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3503;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;13
34;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
591;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
593;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;14
607;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;14
3614;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3680;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;14
3683;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;14
3684;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1;0;14
3687;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3688;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3690;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3691;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3692;1;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;14
3693;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3694;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3697;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3700;1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;14
3701;1;0;0;1;1;0;1;0;0;1;0;1;1;1;1;0;0;0;1;1;1;0;0;14
3702;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3703;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3704;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3705;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3706;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1;1;1;0;14
3708;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;14
3709;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3712;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3713;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;14
3714;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;14
3715;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;14
3723;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3727;1;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;14
3729;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;14
3730;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;14
3731;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;14
3734;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;14
3735;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3736;0;1;0;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;14
3742;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3743;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;0;1;1;0;14
3744;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;14
3751;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;14
3752;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;14
3757;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3759;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3764;0;1;0;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;14
3766;1;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;14
3767;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;14
3768;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3769;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;14
3770;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1;1;1;14
3771;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;14
3772;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;14
3774;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3775;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;14
3776;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3777;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;14
3778;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;14
3779;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;14
3780;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;14
3783;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;14
3785;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3786;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;14
3787;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;14
3789;1;0;0;0;1;0;0;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;14
3792;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3800;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;14
3803;0;0;0;0;1;1;0;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;14
3804;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3806;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;14
3812;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3813;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3815;1;1;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;14
3817;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;14
3818;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3825;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3827;0;1;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;0;14
3829;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;14
3830;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3872;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3905;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3931;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3945;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
588;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
590;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
594;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
597;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;14
602;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;14
606;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
611;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
640;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;14
653;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
666;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;14
3602;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;1;14
3610;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3611;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3645;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;14
3646;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3651;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
3652;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3658;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;14
3661;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3673;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;14
3676;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3682;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3728;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;1;1;14
3750;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;14
3796;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;14
3820;1;1;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;14
3831;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;14
3832;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3835;0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;14
3837;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;1;1;1;1;14
3838;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3840;1;1;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;1;1;1;14
3841;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3842;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3843;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3844;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3848;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;14
3851;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;14
3853;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3854;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;14
3855;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;0;14
3856;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;14
3864;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;14
3865;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;14
3866;1;0;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;1;14
3869;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3874;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3877;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3878;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;14
3879;1;0;1;0;0;0;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;14
3881;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;14
3882;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;14
3883;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3884;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;14
3887;1;0;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;14
3888;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;14
3889;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3892;0;1;0;0;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;14
3894;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;14
3895;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;14
3896;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3897;1;1;0;0;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;14
3903;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;14
3904;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3906;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3913;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
3914;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;14
3915;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;14
3916;1;0;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;14
3919;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14
